t,point_0_x,point_0_y,x1,y1,x2,y2
1705,966.3585,451.66864,882.5792,745.21497,793.4469,959.3321
1706,966.3628,451.7166,888.37006,746.64044,802.7306,962.03876
1707,966.2186,451.62665,888.36725,746.58514,803.4505,962.1102
1708,966.63727,451.3652,895.11926,747.861,814.0134,963.8576
1709,966.5552,451.22235,894.9182,747.8575,814.7039,963.9269
1710,966.4798,450.53107,896.3831,748.41235,818.6134,964.2834
1711,966.53845,451.04385,903.09564,751.036,828.359,968.32733
1712,966.3871,450.974,904.4633,751.3033,829.161,968.4077
1713,966.35834,451.0452,910.8276,750.4452,839.31647,971.78467
1714,966.1079,451.01196,911.0631,750.39197,840.0859,971.8398
1715,965.87317,450.63702,914.32056,751.41626,847.15137,972.9657
1716,966.37885,450.21207,922.1021,754.1702,858.67206,974.9305
1717,966.15753,449.97714,922.2691,754.5374,859.3964,975.0407
1718,966.8292,450.0628,927.7867,756.6455,871.0094,977.7055
1719,966.545,449.977,928.0189,756.78174,871.7026,977.925
1720,966.2116,451.93002,936.7843,758.42255,884.0609,980.6335
1721,966.0749,451.79074,937.33374,758.4463,883.75525,981.0259
1722,966.2783,451.06094,944.9613,760.88086,897.4867,983.612
1723,966.02747,451.0727,945.1126,760.7666,898.30994,983.7926
1724,966.7246,451.13925,952.7865,760.04645,912.72955,985.1109
1725,966.5549,451.16168,953.1395,759.70624,913.9738,985.20294
1726,966.28265,451.86346,956.51715,758.74854,922.19165,985.0173
1727,966.1082,452.28302,965.88293,759.67426,937.31854,985.8072
1728,966.0425,452.23843,966.62177,760.0651,937.5577,985.27545
1729,966.25195,451.47772,974.07294,760.39685,951.5078,986.373
1730,966.1304,451.51328,974.46924,760.48535,951.9778,986.44635
1731,966.1972,451.64346,979.31146,760.5146,957.9446,987.81757
1732,966.2821,451.31082,989.9477,760.7412,974.4329,987.01276
1733,966.2319,451.34683,990.3854,760.62256,975.2567,987.22906
1734,965.89233,451.7817,997.4233,759.76373,989.51556,987.3534
1735,965.7336,451.67355,997.60986,759.6366,990.47687,987.4928
1736,966.1249,451.18408,1004.16736,758.96326,1006.15234,984.7789
1737,966.12775,451.2338,1004.72034,758.8539,1006.28076,985.3173
1738,966.58215,451.17438,1011.715,759.1559,1022.07874,985.0222
1739,966.4052,451.31525,1011.6828,759.1781,1023.02734,985.21
1740,966.46204,452.2809,1018.0682,758.9502,1036.8766,985.29755
1741,966.2459,452.386,1018.23694,758.9227,1038.0577,985.5549
1742,966.5947,452.2564,1022.41504,758.73157,1045.4523,984.47107
1743,966.56714,451.2271,1027.9911,756.40283,1059.4437,980.97504
1744,966.2993,451.17377,1027.7535,756.4967,1059.3376,980.2294
1745,966.46936,451.05148,1033.6554,754.4703,1073.4304,976.8441
1746,966.32184,451.3349,1033.7358,754.5071,1074.0256,976.78796
1747,966.0191,452.0557,1036.362,754.3157,1080.3125,975.85144
1748,966.1612,452.43774,1039.9856,754.4785,1087.7875,974.8141
1749,966.2423,452.1385,1045.015,753.2207,1100.2233,972.6834
1750,966.1935,452.05502,1044.7725,753.3097,1101.0278,972.65466
1751,966.3534,451.40634,1046.4559,752.4714,1106.0748,970.6484
1752,966.40875,451.15872,1048.4536,750.6855,1112.0352,967.1045
1753,966.3243,451.28882,1051.7502,749.9933,1118.2196,967.5293
1754,965.9037,451.79077,1053.7993,749.7934,1123.0431,965.1416
1755,966.25665,452.19534,1056.2142,750.17676,1129.0055,964.31696
1756,966.0928,451.98337,1057.0417,749.4623,1134.128,962.7288
1757,966.52264,451.20114,1060.169,747.45123,1143.473,958.0444
1758,966.39636,451.26422,1060.06,747.33356,1144.5038,957.6897
1759,966.5527,451.6622,1061.8447,746.77765,1151.711,956.39874
1760,966.49054,451.7776,1061.7905,746.50854,1151.9816,956.2667
1761,966.52576,451.8629,1062.6022,745.9461,1156.6781,954.32526
1762,966.6621,452.3537,1063.8921,745.9041,1162.9484,951.51953
1763,966.5054,452.41925,1063.6674,746.0459,1163.8611,951.0918
1764,966.76526,451.811,1064.1326,745.8184,1168.1722,948.4715
1765,966.5921,451.8522,1063.8363,745.9873,1169.061,948.05786
1766,966.549,451.807,1063.8962,746.39465,1174.0372,945.62305
1767,966.44244,451.86664,1063.5449,746.5031,1174.9249,945.31525
1768,966.47876,451.99826,1062.8337,745.4489,1178.1628,942.9205
1769,966.42114,452.0567,1062.9108,745.5895,1178.2762,942.91583
1770,966.4221,451.91638,1062.0487,745.7653,1179.8993,942.1855
1771,966.4157,451.97253,1061.7616,745.84406,1180.2571,942.09106
1772,966.5928,451.53305,1061.673,744.76917,1180.9521,941.44653
1773,966.3575,451.6753,1060.1058,746.2743,1181.1542,940.87634
1774,966.39325,451.5857,1059.7522,746.4352,1181.3059,940.751
1775,966.145,451.60318,1057.6317,747.14685,1180.7893,940.3846
1776,966.2855,451.5789,1056.4083,747.6711,1180.8597,940.2163
1777,966.042,451.45895,1052.8959,748.002,1179.1978,940.05786
1778,966.1851,451.42972,1052.5706,748.1774,1179.1476,940.1088
1779,966.3016,451.53293,1051.1315,748.9697,1178.231,940.5856
1780,966.46924,451.51178,1050.9136,749.14056,1178.015,940.6352
1781,966.2881,452.2145,1046.2018,750.8574,1171.908,941.75586
1782,966.69476,452.01477,1045.5815,750.92645,1171.3231,941.816
1783,966.8069,451.50723,1043.4907,749.8112,1168.6395,942.1425
1784,966.5905,451.59695,1036.4685,752.78986,1162.3658,944.18115
1785,966.57306,451.61142,1037.2222,752.6434,1162.1112,944.3225
1786,966.6485,451.79895,1031.7499,753.3025,1154.2308,947.5828
1787,966.9184,451.62662,1031.2725,753.14343,1153.6545,947.9141
1788,966.3097,452.22284,1026.5369,755.11975,1146.3954,951.0762
1789,966.60345,452.06042,1026.2069,755.22546,1145.832,951.2685
1790,966.7459,451.81357,1024.3744,756.0866,1140.1263,951.6684
1791,966.57764,451.56052,1019.0218,755.86487,1130.6318,953.8843
1792,967.0095,451.377,1018.5811,756.91626,1130.0248,954.1207
1793,966.5003,451.60373,1012.475,757.95544,1118.1493,958.209
1794,967.0039,451.4684,1012.3051,757.7247,1117.9315,958.49744
1795,966.6164,452.16306,1007.9226,758.25146,1105.3772,962.29315
1796,967.019,452.01538,1007.82623,757.93024,1104.6604,962.46564
1797,966.22064,451.83923,1000.30585,758.6427,1090.6882,966.8551
1798,966.62396,451.63177,1000.1071,758.7663,1090.0066,967.37476
1799,966.79504,451.5934,998.33575,760.33386,1083.1459,968.9173
1800,967.1033,451.8009,992.18445,763.46594,1068.3535,973.91583
1801,967.1781,451.75867,993.207,762.8648,1068.2573,974.24945
1802,966.78546,452.28406,982.9782,760.79913,1051.3749,975.65283
1803,967.13464,452.2191,981.9896,760.36255,1051.015,975.58417
1804,966.97296,451.70743,973.0154,760.2156,1031.4911,979.5676
1805,967.13007,451.53482,973.004,759.7622,1030.5282,979.8613
1806,966.6707,451.20813,965.38293,759.2799,1013.5682,983.37726
1807,966.8038,451.12558,965.93005,759.0331,1012.7855,983.5683
1808,966.70776,450.95145,960.9273,759.532,1002.69147,983.63385
1809,967.0855,450.93243,957.8262,759.66144,995.0896,985.0543
1810,966.877,451.0295,954.16034,759.08386,985.117,985.2511
1811,966.6681,450.8627,951.17444,758.89386,974.69916,985.4652
1812,966.74396,450.98523,947.86053,759.97424,964.3958,987.3429
1813,966.83624,450.94287,944.69995,759.83734,954.02875,986.059
1814,966.8846,450.16095,941.81976,759.4645,943.7477,985.9587
1815,966.8023,450.46204,940.4433,759.11285,935.99054,984.914
1816,966.9586,451.1464,937.8434,760.0646,924.4751,984.9208
1817,967.234,451.26297,934.33984,759.0242,913.47345,984.8363
1818,967.2151,451.30807,932.42773,760.09314,903.1386,984.30096
1819,967.1813,451.31644,925.6281,758.7766,883.3694,981.356
1820,967.2622,451.23056,926.6188,758.84467,882.30316,981.4573
1821,966.985,450.8395,921.7774,755.3976,864.60187,977.84247
1822,967.0649,450.86496,923.4131,755.42065,863.813,977.66327
1823,966.8659,451.5248,915.8078,754.1301,846.75,973.7263
1824,967.3564,451.64697,917.4467,755.08685,846.4343,973.76184
1825,967.27985,451.65634,916.4629,754.47296,835.5377,971.30493
1826,967.1353,451.43326,913.5581,754.2082,819.03235,964.451
1827,967.34314,451.474,914.0825,754.4369,818.23694,964.2503
1828,966.8284,451.15085,909.7848,751.96893,803.5004,959.2086
1829,967.00836,451.14282,911.2157,752.47186,802.7748,958.8877
1830,966.8257,451.24908,905.8646,750.84265,789.1992,953.09625
1831,966.9772,451.13034,906.5813,751.46674,788.6243,952.9292
1832,967.01337,451.22974,904.4894,751.5427,782.72705,950.1315
1833,966.83093,450.9219,901.2682,750.5371,770.86456,942.71533
1834,967.23376,450.9966,902.126,751.2543,770.3109,942.3376
1835,966.86554,450.99588,898.5044,751.57904,758.52075,937.5084
1836,967.27203,451.0371,899.1488,752.5112,757.8998,937.1323
1837,967.1195,450.8529,897.3162,751.56946,748.25446,931.3658
1838,967.2864,451.0033,897.6606,751.7592,747.7813,931.19257
1839,966.73456,451.04428,894.3761,747.60767,741.1302,926.23975
1840,966.964,451.5202,894.98285,747.5473,740.8859,926.0993
1841,967.04333,451.4531,892.10565,747.68677,736.09375,923.206
1842,966.69183,451.1605,889.2964,747.8162,729.538,919.714
1843,966.98785,451.30676,890.21326,748.5911,729.17816,919.13135
1844,967.01074,451.63226,890.54095,748.20905,726.5143,915.5322
1845,967.1594,451.81793,890.8099,748.8502,726.3027,915.0502
1846,966.8706,451.24878,889.0722,748.1409,723.54846,910.8916
1847,966.99744,451.30508,889.03674,748.42676,723.2953,910.7995
1848,966.815,451.43906,888.9691,748.2709,722.7634,910.18256
1849,966.77606,450.98126,887.9565,747.53705,720.1369,909.42633
1850,966.86615,451.01083,887.95355,747.46924,719.9901,909.40393
1851,966.77167,450.8554,888.4823,747.0505,720.4043,908.99176
1852,966.6464,450.84637,888.6541,747.0484,720.53485,909.03076
1853,966.81696,451.15668,890.4476,748.05676,722.6452,909.7181
1854,966.64417,450.97415,890.62854,747.7409,722.8789,909.9131
1855,966.8226,451.05774,891.8162,748.0586,724.809,912.3224
1856,966.5168,451.02203,892.29846,747.75287,725.2151,912.3096
1857,966.5601,450.94104,893.5413,747.9006,726.63995,911.81555
1858,966.8629,451.38364,895.83356,749.95685,730.2959,916.93994
1859,966.4414,451.13928,895.65753,749.48535,730.789,917.2393
1860,966.6619,451.36914,899.9621,750.40106,737.29346,919.7596
1861,966.26276,451.2074,899.9851,749.9731,737.9831,920.0883
1862,966.5498,450.99576,903.3961,751.3005,745.5216,924.54193
1863,966.0765,450.72845,902.8947,750.9506,746.091,925.1774
1864,966.22156,450.8549,907.58624,751.956,755.54694,929.22363
1865,966.2758,450.7818,907.7244,751.3374,755.6205,929.33093
1866,966.78577,451.04837,910.8489,752.3191,764.2965,935.1232
1867,966.4636,450.8329,910.1943,751.6877,765.0155,935.53375
1868,966.4784,450.93274,911.0049,751.80304,770.6485,938.8569
1869,966.5216,451.02005,911.3052,752.7058,776.0287,941.8496
1870,966.60046,450.93845,912.3097,753.32965,782.7622,944.93353
1871,966.46716,450.76355,914.90906,753.62805,789.96405,948.0526
1872,966.7348,451.10495,921.7539,754.0842,804.876,954.57465
1873,966.6902,451.06116,922.0906,753.8908,804.6292,954.6989
1874,966.8595,451.0012,923.5074,754.7891,811.84204,957.7563
1875,966.6788,451.1746,925.68695,755.9107,820.0537,961.59985
1876,966.78625,451.24878,927.8174,755.8518,828.45984,964.0235
1877,966.6532,451.35492,930.62085,757.54803,837.0969,966.51764
1878,966.72205,451.44858,933.6176,757.8,846.3861,969.8327
1879,966.6328,451.54605,935.1869,758.71014,855.1226,972.49805
1880,966.7632,451.65887,936.5742,757.2066,865.45184,974.8701
1881,966.9168,451.42175,941.8096,759.16534,883.57654,979.2632
1882,966.6422,451.32822,941.4643,759.0765,884.1869,979.5015
1883,967.077,451.38193,947.0105,760.1083,905.86176,983.255
1884,966.8392,451.3651,946.21326,759.8745,906.73926,983.42114
1885,966.8297,451.05447,948.1935,758.6309,916.6641,984.5384
1886,967.0818,451.31918,953.33496,758.72363,937.09485,985.9965
1887,966.8283,451.24225,953.1091,758.75085,938.2574,986.17084
1888,966.77045,451.35504,959.0862,760.96356,955.9024,986.8159
1889,966.7733,451.3951,960.12866,761.2959,955.8558,987.20264
1890,966.8082,451.85117,968.93097,761.6297,978.4835,986.94183
1891,966.7548,451.87463,968.4319,761.8303,979.3834,987.0953
1892,966.6241,451.60605,970.1224,761.44354,989.96075,987.331
1893,966.90393,451.2657,976.43005,761.5672,1010.2728,984.52576
1894,966.8949,451.2355,976.8016,761.97925,1010.9224,984.68756
1895,966.30615,452.35022,984.6212,762.6612,1029.2462,982.91583
1896,966.17163,452.509,984.2941,762.9629,1029.33,982.47345
1897,966.34247,451.34842,991.226,763.21454,1051.3275,977.2911
1898,966.27545,451.57657,990.6635,763.62195,1051.8197,977.35516
1899,966.47577,451.1299,994.19934,763.42834,1060.149,976.2173
1900,966.74524,451.34064,1000.956,759.9071,1077.0836,972.1325
1901,966.5505,451.37628,1000.17017,760.2912,1078.1361,971.77814
1902,966.5192,452.51132,1003.59534,762.1551,1093.1033,968.1418
1903,966.01886,452.8249,1003.0464,762.5734,1094.1185,967.55865
1904,966.52734,452.55078,1010.6259,760.8131,1109.0452,961.7952
1905,966.48016,452.6653,1011.3467,760.7311,1109.5256,961.7189
1906,967.0989,451.6806,1014.1702,758.22345,1122.8333,955.66345
1907,966.51843,452.02557,1013.7529,758.3722,1123.744,955.2609
1908,967.2429,452.21335,1019.232,758.0967,1136.138,950.83636
1909,966.8006,452.3982,1019.0791,758.1702,1137.216,950.463
1910,966.7891,452.1069,1021.94904,757.5134,1143.4186,947.70026
1911,966.6251,451.35352,1025.8102,753.1974,1152.9824,944.1086
1912,966.55695,451.32806,1025.2576,753.20825,1154.0505,944.5932
1913,966.9752,450.61176,1029.5912,752.22125,1164.1383,940.63605
1914,966.6321,450.8272,1029.2803,752.6214,1165.032,940.28064
1915,966.575,450.73178,1029.3718,752.9591,1168.1958,938.3441
1916,966.86646,450.91968,1033.9708,751.3983,1176.2083,934.1583
1917,966.5311,450.8625,1034.277,751.5761,1176.8716,933.9631
1918,966.55646,451.1711,1038.2897,752.3001,1181.8518,932.59546
1919,966.39154,451.17957,1038.5371,752.2829,1182.2526,932.3226
1920,966.7202,451.56198,1040.4882,749.7925,1184.0669,931.5285
1921,967.3774,452.01663,1044.6617,750.1349,1188.7455,930.1637
1922,967.0999,452.12482,1044.873,750.24677,1189.1522,930.0001
1923,966.9303,452.53833,1047.6573,750.17596,1191.5393,929.5079
1924,966.7587,452.57513,1047.8071,750.1238,1191.6923,929.51416
1925,966.61914,452.388,1048.1644,749.6242,1192.5626,929.615
1926,966.3978,452.37488,1048.4642,749.5562,1192.5854,929.7225
1927,965.9476,452.14807,1050.8337,749.8125,1193.0452,929.9319
1928,965.8285,452.33258,1050.8861,749.8093,1192.7506,930.25653
1929,966.15326,451.7205,1051.9908,749.2143,1193.0865,930.2518
1930,966.2291,451.4409,1052.2206,748.7466,1192.6368,930.06775
1931,966.1447,450.50983,1051.711,747.40063,1191.4639,929.98914
1932,966.1616,450.2249,1051.3806,746.8953,1189.5303,931.0416
1933,966.27625,450.05505,1051.4435,746.7516,1187.1737,932.48816
1934,966.1634,450.19046,1051.3849,746.8866,1184.3518,934.7617
1935,966.30695,450.34454,1051.2378,746.7608,1182.4996,936.67706
1936,966.23444,450.529,1049.84,746.81805,1180.6385,938.6781
1937,966.1935,450.81326,1052.08,748.2481,1177.4646,940.2638
1938,966.55304,451.50122,1052.3495,749.3044,1174.3423,942.2272
1939,966.311,452.10947,1052.0504,749.5292,1169.3422,944.7634
1940,966.3423,453.22717,1050.8445,752.10114,1163.1195,949.69775
1941,966.7928,452.97092,1051.0641,751.80994,1162.2974,950.2569
1942,966.4932,452.93198,1048.337,749.4788,1153.0839,953.3689
1943,967.10266,452.80692,1048.3971,749.1127,1152.2225,953.681
1944,966.32874,452.98325,1043.982,748.7401,1147.3848,955.2979
1945,966.2611,452.85144,1041.9954,749.6806,1135.537,958.9051
1946,966.66754,452.6409,1041.9269,749.7359,1134.898,959.1329
1947,965.7085,452.42664,1037.399,752.13684,1123.679,963.4219
1948,966.2295,452.05673,1037.3059,752.2019,1123.1385,963.7455
1949,966.1779,451.53946,1035.7029,752.2268,1117.5233,965.4869
1950,965.8324,450.57022,1031.1415,750.92957,1104.3195,968.65326
1951,966.3,450.34308,1030.9323,750.7834,1103.5159,968.9998
1952,965.9456,449.92258,1023.69745,753.0833,1089.3962,972.9377
1953,966.17596,449.7469,1024.5238,753.1845,1089.265,973.2722
1954,965.56604,450.9178,1021.2557,755.77814,1074.5627,976.64764
1955,965.92145,450.7399,1021.63995,755.8337,1073.6831,976.9037
1956,965.5616,450.94586,1017.38257,755.99786,1059.0735,980.05023
1957,965.7414,450.8242,1017.83826,756.0546,1058.2098,980.1521
1958,965.56903,451.40225,1011.4364,759.68964,1041.8517,984.68445
1959,965.9401,451.2308,1012.0274,759.89764,1040.9485,984.82227
1960,966.1912,451.6756,1006.60547,761.5559,1031.2511,985.7973
1961,965.7722,452.22272,1001.0689,760.35803,1014.80396,986.1251
1962,966.0929,452.29816,1001.39044,760.0837,1014.03827,986.08746
1963,965.5898,452.31003,994.29364,759.99506,997.34595,987.1759
1964,965.8196,452.24747,994.65375,760.3674,996.6953,986.96967
1965,965.6867,452.33496,988.34326,763.9364,981.552,986.0146
1966,965.88776,452.10388,987.97046,763.8168,981.02216,986.2898
1967,966.03687,451.84094,984.8881,763.1777,971.69214,987.4195
1968,966.0309,451.7513,973.7398,762.28186,953.794,986.839
1969,966.1541,451.68,974.61426,762.13184,953.5605,987.20325
1970,965.6544,450.8389,967.0479,760.68896,938.15985,984.27606
1971,965.8449,450.79373,967.10803,760.591,937.65076,984.3021
1972,965.54016,450.43378,957.0131,759.99994,921.3765,983.52435
1973,965.76605,450.3413,957.7018,760.1497,920.82294,983.5908
1974,965.9189,450.35266,953.0918,761.3183,911.1654,983.4409
1975,965.6509,450.29575,944.41376,759.2806,896.32776,981.0219
1976,966.1462,450.4667,945.9798,760.1744,895.98376,981.3224
1977,965.6128,451.07404,940.0712,760.4908,880.1635,978.1278
1978,965.8843,451.0286,940.6118,760.4635,879.68945,978.16394
1979,966.0258,451.4643,934.92377,758.7779,866.65186,976.32
1980,966.3059,451.54614,935.314,758.68835,865.82385,976.2335
1981,965.812,451.94577,927.0468,757.7164,853.2493,974.0739
1982,966.053,451.91504,927.3952,757.8963,852.48145,973.8765
1983,965.83307,451.43784,922.509,755.335,840.0191,969.86395
1984,966.23535,451.64114,923.3731,755.6614,838.9835,969.762
1985,966.1705,451.41068,919.7037,751.2548,828.69434,965.5809
1986,966.5165,451.512,920.1506,751.37115,828.23376,965.4595
1987,966.41846,451.87482,914.25385,752.65497,820.7677,965.3453
1988,965.73486,451.54904,910.5197,750.08167,810.8454,961.95795
1989,965.96454,451.5371,911.206,750.5976,810.1615,961.7107
1990,965.82336,450.32605,907.5465,749.7695,801.85645,957.38495
1991,966.12646,450.25385,907.60516,749.99115,801.3661,957.3101
1992,966.19214,450.01367,904.4097,749.88727,796.1924,956.1327
1993,965.90344,450.24622,900.108,750.01196,791.55945,955.4124
1994,966.0405,450.42282,897.4286,748.94507,788.25037,954.83716
1995,965.84924,450.53455,895.07263,747.87665,785.3279,953.27203
1996,965.9123,450.28006,892.5928,746.49524,781.6295,951.88226
1997,966.0482,450.4565,890.402,745.8134,778.38416,951.5435
1998,965.9619,450.5809,888.2271,746.09973,775.071,950.724
1999,966.05646,451.15668,886.2676,746.54596,773.03217,949.5288
2000,966.12646,451.83472,882.82324,745.84625,770.2403,949.3843
2001,966.27216,451.54376,882.6873,744.3451,768.2129,948.03986
2002,965.9854,451.86218,880.39075,743.96246,764.9045,946.85645
2003,965.98883,451.7837,878.9178,743.44183,762.4492,946.27435
2004,966.26935,451.87454,878.81683,743.615,762.2216,946.2796
2005,966.2612,451.94708,877.6177,743.9195,760.48627,946.7326
2006,966.39716,451.85358,877.5245,743.98645,760.3628,946.7967
2007,966.3359,451.44885,876.7569,743.8997,759.6466,946.21313
2008,966.25336,451.66263,876.2542,744.2638,759.8963,946.2242
2009,966.30963,451.177,876.61084,743.14813,759.7726,945.5972
2010,966.3261,451.13113,876.2909,743.2399,759.8611,945.52637
2011,966.3612,450.59674,875.17334,743.3544,760.2804,945.2647
2012,966.2791,450.49875,874.6795,743.32117,760.40753,945.3005
2013,966.25336,450.50748,874.7077,743.68463,760.89545,946.48346
2014,966.2773,450.4145,875.9235,743.8357,763.1827,946.69763
2015,966.0595,450.3378,875.8608,743.6327,763.4429,946.75806
2016,966.1541,450.44504,879.088,742.9708,768.35266,947.13403
2017,966.2206,450.23135,879.066,742.3107,768.5062,947.1437
2018,966.51886,450.8593,880.6073,742.79565,772.0824,949.3766
2019,966.2648,450.75803,880.3049,742.5321,772.452,949.5466
2020,966.45013,451.54053,881.89075,743.72284,777.0633,951.5016
2021,966.1382,451.44153,881.6292,743.71747,777.5009,951.64764
2022,966.3597,451.53427,883.549,745.083,780.3324,953.1083
2023,966.90656,451.54535,888.5337,745.2745,786.76074,954.07086
2024,966.6541,451.47916,889.1098,745.1258,787.275,954.1593
2025,966.897,451.14163,895.7224,746.9388,793.69617,957.91125
2026,966.53424,450.9988,895.73883,746.9881,794.28815,958.17255
2027,966.5771,451.19427,900.6331,749.4546,803.0872,960.77966
2028,966.27075,451.0598,900.34827,749.43805,803.6736,960.8376
2029,966.5805,451.38635,903.5126,750.3213,808.0667,962.64685
2030,966.8581,450.80588,909.7508,750.80524,818.1262,964.5385
2031,966.68115,450.70615,909.3001,750.54346,818.71533,964.782
2032,966.6809,450.3168,912.89996,749.9723,830.0012,967.69147
2033,966.6147,450.2363,913.1436,750.1707,829.8864,967.83673
2034,966.53546,450.56622,914.6469,752.25183,834.58325,969.19855
2035,966.82416,451.23563,921.02075,755.40955,847.12396,972.394
2036,966.5041,451.08917,920.7276,755.5661,847.72864,972.47107
2037,966.701,451.21268,927.0824,756.3574,859.3899,974.88043
2038,966.35406,451.05774,927.2832,756.34,860.23785,975.10175
2039,966.4619,451.41754,935.19653,758.0663,872.7035,977.5523
2040,966.40704,451.46716,935.1051,758.1698,873.5122,977.3245
2041,966.9082,451.266,941.2675,757.06024,884.75214,979.6107
2042,966.5267,451.1482,941.2719,756.8967,885.5297,979.77716
2043,966.92596,451.2968,948.60474,759.4622,900.0181,982.997
2044,966.54663,451.2599,948.2503,759.4531,901.1431,983.0006
2045,966.7283,450.8211,951.5656,758.6183,909.5438,983.45465
2046,966.8304,450.7743,958.20105,758.9541,924.1086,984.7348
2047,966.6148,450.76,958.24097,759.0839,925.219,984.7931
2048,966.9986,450.8772,966.75415,760.2377,940.25244,985.59094
2049,966.949,450.8959,968.1607,760.2895,940.4948,985.71
2050,966.9512,451.30148,975.1891,761.3863,955.47406,987.3347
2051,966.8317,451.2876,974.93353,761.4945,955.94147,987.3968
2052,967.0574,450.73105,979.9939,761.43744,964.54065,987.20264
2053,966.80457,450.60324,983.98895,762.2225,971.4476,987.06525
2054,966.3953,450.74292,988.30383,763.4772,980.6042,987.0718
2055,966.5073,450.95297,993.2823,762.4466,989.28644,986.6892
2056,966.418,451.30728,997.6713,760.66,996.27057,987.0405
2057,966.48004,451.4248,998.33484,760.3252,1002.5097,986.2802
2058,966.7716,451.45264,1002.3077,760.66003,1012.1779,986.47516
2059,966.89526,451.5606,1005.0345,760.31067,1020.0757,984.68756
2060,966.9525,451.95023,1008.48773,760.7503,1028.058,985.8209
2061,966.7703,451.50482,1009.8049,758.9839,1035.7052,985.19196
2062,966.811,451.4698,1013.9481,757.9151,1043.4679,984.27374
2063,966.7983,451.68185,1021.3126,758.73,1059.1753,981.0564
2064,966.6053,451.6726,1019.4857,759.05927,1059.0233,980.3985
2065,966.6878,451.16147,1023.7214,757.6106,1066.5297,978.5385
2066,966.61285,451.2995,1027.2605,757.2174,1079.3732,977.16705
2067,966.27026,451.5345,1026.5001,757.3569,1080.3971,976.83105
2068,966.4187,450.88034,1029.7432,756.4108,1092.9845,972.8643
2069,966.0806,451.00595,1029.6078,756.1826,1094.1082,972.6968
2070,966.69147,450.4971,1034.4323,752.395,1105.733,970.6093
2071,966.2608,450.84354,1034.4999,751.9665,1106.6222,970.11554
2072,966.28864,450.99347,1041.6046,749.64417,1118.8815,966.2372
2073,966.16644,451.19437,1042.6602,749.8087,1119.4236,966.1415
2074,966.2522,451.15778,1045.7606,749.87036,1124.0653,963.97784
2075,966.5803,450.95065,1048.8519,748.55725,1133.7744,961.13824
2076,966.1215,451.22858,1048.485,748.5704,1134.8169,960.6522
2077,966.2308,451.366,1050.956,747.4473,1144.2659,956.7618
2078,965.90204,451.36304,1050.6697,747.52844,1145.501,956.2952
2079,966.24396,451.34647,1051.9979,747.8158,1152.9825,953.6899
2080,966.2936,451.61243,1051.8243,747.9248,1153.7247,953.54315
2081,966.52655,451.31332,1052.198,748.0197,1157.3824,952.64825
2082,966.6006,451.27917,1052.7863,747.5534,1163.2168,950.8294
2083,966.2902,451.42865,1052.0459,747.72546,1163.9789,950.5926
2084,966.22546,451.21365,1051.746,747.68115,1166.479,948.599
2085,966.4791,450.7432,1053.9442,747.30133,1170.8845,944.7783
2086,966.3235,450.7252,1053.8962,747.32697,1171.5747,944.4328
2087,966.3999,450.46173,1055.4952,746.6238,1175.759,942.84033
2088,966.26465,450.6461,1055.1442,746.75116,1175.7803,942.936
2089,966.4564,450.56912,1053.5894,747.2709,1177.8029,941.5261
2090,966.39166,450.57315,1053.1481,747.4274,1178.0494,941.39923
2091,966.54846,450.53604,1052.471,747.52124,1178.869,940.8961
2092,966.5029,450.48465,1052.3661,747.6334,1178.9508,940.8197
2093,966.4047,450.86887,1053.4352,748.6465,1179.5837,941.09033
2094,966.613,450.95422,1052.763,748.94836,1179.085,941.11664
2095,966.6993,450.90494,1052.6327,749.0327,1178.9755,941.0007
2096,966.53436,451.32788,1050.0366,750.47473,1177.3479,940.83575
2097,966.5888,451.22012,1050.8525,750.6184,1177.3406,940.837
2098,966.7041,450.86383,1048.7043,750.0581,1176.2451,940.30597
2099,966.5835,450.72025,1044.7534,750.2088,1171.9008,941.2357
2100,967.0855,450.47754,1044.1422,750.3903,1171.4513,941.2893
2101,966.4923,450.8438,1040.0775,752.8203,1166.4261,943.04224
2102,966.90106,450.5434,1039.6407,752.9108,1165.8947,943.1914
2103,966.7091,450.10513,1035.2335,752.5741,1161.531,943.5841
2104,967.04193,450.24326,1034.9629,752.6604,1161.0267,943.5068
2105,966.5364,450.6201,1029.6758,754.1246,1152.9121,946.0641
2106,966.84204,450.43756,1029.3483,754.372,1152.2977,946.33
2107,966.68677,451.21255,1027.786,755.402,1149.0874,949.6326
2108,966.5144,450.47577,1023.9672,754.2346,1140.0396,951.5813
2109,967.1664,450.22543,1023.85895,754.0614,1139.2509,951.8053
2110,966.38214,451.04507,1017.10706,755.83453,1129.9786,954.98126
2111,967.1725,450.68918,1017.0931,755.81696,1129.145,955.17346
2112,966.7641,452.2243,1013.7977,758.85895,1122.5321,958.60596
2113,966.1399,451.81885,1010.20807,757.2827,1112.0712,962.7184
2114,966.61835,451.60477,1009.82,757.13934,1111.6377,962.7085
2115,966.5764,451.37946,1006.8389,759.3734,1104.5524,964.5718
2116,966.62634,450.69394,1004.0424,759.85876,1098.608,964.43286
2117,966.7182,450.5391,1000.602,761.57886,1090.1702,967.4695
2118,966.6076,450.03537,998.6551,760.40015,1084.1492,968.57916
2119,966.6503,450.42923,996.8731,759.8308,1076.3997,970.9067
2120,966.73834,450.6286,991.31726,762.7879,1069.4211,973.1539
